,production_key,datetime,consumption,production,interval,intervalsec
76442,233048,2022-05-18 12:00:03.350,1199.08,1787.66,0 days 00:00:10.260000,10.0
76443,233049,2022-05-18 12:00:13.570,1197.05,1758.82,0 days 00:00:10.220000,10.0
76444,233050,2022-05-18 12:00:23.820,927.173,1736.38,0 days 00:00:10.250000,10.0
76445,233051,2022-05-18 12:00:34.070,1070.8,1720.56,0 days 00:00:10.250000,10.0
76446,233052,2022-05-18 12:00:44.230,1073.78,1706.91,0 days 00:00:10.160000,10.0
76447,233053,2022-05-18 12:00:54.410,1081.93,1702.83,0 days 00:00:10.180000,10.0
76448,233054,2022-05-18 12:01:04.550,1076.41,1712.21,0 days 00:00:10.140000,10.0
76449,233055,2022-05-18 12:01:14.790,1080.14,1727.19,0 days 00:00:10.240000,10.0
76450,233056,2022-05-18 12:01:25.050,1091.05,1739.44,0 days 00:00:10.260000,10.0
76451,233057,2022-05-18 12:01:35.320,1096.45,1740.48,0 days 00:00:10.270000,10.0
76452,233058,2022-05-18 12:01:45.490,1092.17,1722.01,0 days 00:00:10.170000,10.0
76453,233059,2022-05-18 12:01:55.770,1066.89,1683.86,0 days 00:00:10.280000,10.0
76454,233060,2022-05-18 12:02:06.020,1050.25,1643.82,0 days 00:00:10.250000,10.0
76455,233061,2022-05-18 12:02:16.200,1054.46,1622.39,0 days 00:00:10.180000,10.0
76456,233062,2022-05-18 12:02:26.280,1046.53,1615.89,0 days 00:00:10.080000,10.0
76457,233063,2022-05-18 12:02:36.520,965.7,1637.86,0 days 00:00:10.240000,10.0
76458,233064,2022-05-18 12:02:46.770,923.522,1683.99,0 days 00:00:10.250000,10.0
76459,233065,2022-05-18 12:02:56.900,917.269,1751.27,0 days 00:00:10.130000,10.0
76460,233066,2022-05-18 12:03:07.140,909.23,1813.12,0 days 00:00:10.240000,10.0
76461,233067,2022-05-18 12:03:17.210,917.813,1873.37,0 days 00:00:10.070000,10.0
76462,233068,2022-05-18 12:03:27.310,901.256,1917.54,0 days 00:00:10.100000,10.0
76463,233069,2022-05-18 12:03:37.470,891.352,1939.93,0 days 00:00:10.160000,10.0
76464,233070,2022-05-18 12:03:47.690,882.622,1939.09,0 days 00:00:10.220000,10.0
76465,233071,2022-05-18 12:03:57.960,902.179,1907.18,0 days 00:00:10.270000,10.0
76466,233072,2022-05-18 12:04:08.220,914.947,1842.6,0 days 00:00:10.260000,10.0
76467,233073,2022-05-18 12:04:18.410,929.775,1767.33,0 days 00:00:10.190000,10.0
76468,233074,2022-05-18 12:04:28.540,942.863,1687.02,0 days 00:00:10.130000,10.0
76469,233075,2022-05-18 12:04:38.780,941.782,1612.85,0 days 00:00:10.240000,10.0
76470,233076,2022-05-18 12:04:49.040,922.835,1544.5,0 days 00:00:10.260000,10.0
76471,233077,2022-05-18 12:04:59.170,926.294,1493.86,0 days 00:00:10.130000,10.0
76472,233078,2022-05-18 12:05:09.290,928.008,1467.39,0 days 00:00:10.120000,10.0
76473,233079,2022-05-18 12:05:19.530,929.614,1462.21,0 days 00:00:10.240000,10.0
76474,233080,2022-05-18 12:05:29.680,933.975,1472.17,0 days 00:00:10.150000,10.0
76475,233081,2022-05-18 12:05:39.800,935.745,1492.67,0 days 00:00:10.120000,10.0
76476,233082,2022-05-18 12:05:50.050,941.021,1520.09,0 days 00:00:10.250000,10.0
76477,233083,2022-05-18 12:06:00.290,941.629,1558.39,0 days 00:00:10.240000,10.0
76478,233084,2022-05-18 12:06:10.580,976.364,1596.71,0 days 00:00:10.290000,10.0
76479,233085,2022-05-18 12:06:20.640,951.505,1628.37,0 days 00:00:10.060000,10.0
76480,233086,2022-05-18 12:06:30.890,955.162,1655.73,0 days 00:00:10.250000,10.0
76481,233087,2022-05-18 12:06:40.970,957.278,1668.91,0 days 00:00:10.080000,10.0
76482,233088,2022-05-18 12:06:51.300,919.013,1684.31,0 days 00:00:10.330000,10.0
76483,233089,2022-05-18 12:07:01.430,920.657,1710.3,0 days 00:00:10.130000,10.0
76484,233090,2022-05-18 12:07:11.720,921.344,1743.52,0 days 00:00:10.290000,10.0
76485,233091,2022-05-18 12:07:21.960,916.404,1759.9,0 days 00:00:10.240000,10.0
76486,233092,2022-05-18 12:07:32.190,917.448,1767.85,0 days 00:00:10.230000,10.0
76487,233093,2022-05-18 12:07:42.260,921.202,1764.75,0 days 00:00:10.070000,10.0
76488,233094,2022-05-18 12:07:52.620,882.503,1761.45,0 days 00:00:10.360000,10.0
76489,233095,2022-05-18 12:08:02.710,865.065,1763.97,0 days 00:00:10.090000,10.0
76490,233096,2022-05-18 12:08:12.970,856.74,1771.75,0 days 00:00:10.260000,10.0
76491,233097,2022-05-18 12:08:23.040,1117.91,1781.83,0 days 00:00:10.070000,10.0
76492,233098,2022-05-18 12:08:33.520,1164.88,1804.73,0 days 00:00:10.480000,10.0
76493,233099,2022-05-18 12:08:43.590,1179.78,1854.68,0 days 00:00:10.070000,10.0
76494,233100,2022-05-18 12:08:53.670,1573.36,1910.05,0 days 00:00:10.080000,10.0
76495,233101,2022-05-18 12:09:03.760,1205.39,1963.65,0 days 00:00:10.090000,10.0
76496,233102,2022-05-18 12:09:14.040,1208.26,2010.91,0 days 00:00:10.280000,10.0
76497,233103,2022-05-18 12:09:24.280,2657.94,2047.79,0 days 00:00:10.240000,10.0
76498,233104,2022-05-18 12:09:34.410,2643.46,2069.82,0 days 00:00:10.130000,10.0
76499,233105,2022-05-18 12:09:44.650,2645.23,2083.88,0 days 00:00:10.240000,10.0
76500,233106,2022-05-18 12:09:54.790,2651.22,2104.11,0 days 00:00:10.140000,10.0
76501,233107,2022-05-18 12:10:05.030,2665.54,2122.76,0 days 00:00:10.240000,10.0
76502,233108,2022-05-18 12:10:15.350,4306.85,2141.28,0 days 00:00:10.320000,10.0
76503,233109,2022-05-18 12:10:25.520,2672.99,2162.25,0 days 00:00:10.170000,10.0
76504,233110,2022-05-18 12:10:35.800,2675.18,2204.54,0 days 00:00:10.280000,10.0
76505,233111,2022-05-18 12:10:46.010,2675.3,2248.46,0 days 00:00:10.210000,10.0
76506,233112,2022-05-18 12:10:56.170,2680.96,2294.28,0 days 00:00:10.160000,10.0
76507,233113,2022-05-18 12:11:06.470,2689.39,2345.83,0 days 00:00:10.300000,10.0
76508,233114,2022-05-18 12:11:16.630,2692.8,2367.92,0 days 00:00:10.160000,10.0
76509,233115,2022-05-18 12:11:26.720,2693.74,2380.83,0 days 00:00:10.090000,10.0
76510,233116,2022-05-18 12:11:36.890,2394.99,2387.26,0 days 00:00:10.170000,10.0
76511,233117,2022-05-18 12:11:47.140,2597.19,2403.7,0 days 00:00:10.250000,10.0
76512,233118,2022-05-18 12:11:57.480,2632.39,2470.5,0 days 00:00:10.340000,10.0
76513,233119,2022-05-18 12:12:07.720,2650.05,2660.49,0 days 00:00:10.240000,10.0
76514,233120,2022-05-18 12:12:19.000,2760.03,7106.54,0 days 00:00:11.280000,11.0
76515,233121,2022-05-18 12:12:29.110,2774.66,7083.41,0 days 00:00:10.110000,10.0
76516,233122,2022-05-18 12:12:39.360,2702.79,5078.27,0 days 00:00:10.250000,10.0
76517,233123,2022-05-18 12:12:49.600,2708.23,5183.74,0 days 00:00:10.240000,10.0
76518,233124,2022-05-18 12:12:59.760,2681.61,3329.32,0 days 00:00:10.160000,10.0
76519,233125,2022-05-18 12:13:10.080,2709.53,3129.14,0 days 00:00:10.320000,10.0
76520,233126,2022-05-18 12:13:20.340,2665.63,3358.21,0 days 00:00:10.260000,10.0
76521,233127,2022-05-18 12:13:30.630,1225.7,5709.96,0 days 00:00:10.290000,10.0
76522,233128,2022-05-18 12:13:41.050,1186.67,3189.84,0 days 00:00:10.420000,10.0
76523,233129,2022-05-18 12:13:51.110,1176.76,3144.56,0 days 00:00:10.060000,10.0
76524,233130,2022-05-18 12:14:01.300,1177.88,3225.22,0 days 00:00:10.190000,10.0
76525,233131,2022-05-18 12:14:11.630,1179.18,5112.29,0 days 00:00:10.330000,10.0
76526,233132,2022-05-18 12:14:21.810,1177.22,6471.7,0 days 00:00:10.180000,10.0
76527,233133,2022-05-18 12:14:32.200,1205.75,7085.71,0 days 00:00:10.390000,10.0
76528,233134,2022-05-18 12:14:42.270,1193.72,6996.28,0 days 00:00:10.070000,10.0
76529,233135,2022-05-18 12:14:52.470,1176.15,5013.81,0 days 00:00:10.200000,10.0
76530,233136,2022-05-18 12:15:02.540,1243.17,5227.01,0 days 00:00:10.070000,10.0
76531,233137,2022-05-18 12:15:12.640,1267.79,4179.26,0 days 00:00:10.100000,10.0
76532,233138,2022-05-18 12:15:22.810,1271.07,4586.43,0 days 00:00:10.170000,10.0
76533,233139,2022-05-18 12:15:33.060,1277.83,4949.88,0 days 00:00:10.250000,10.0
76534,233140,2022-05-18 12:15:43.120,1282.46,4004.42,0 days 00:00:10.060000,10.0
76535,233141,2022-05-18 12:15:53.300,1289.08,3525.22,0 days 00:00:10.180000,10.0
76536,233142,2022-05-18 12:16:03.370,921.67,3510.29,0 days 00:00:10.070000,10.0
76537,233143,2022-05-18 12:16:13.570,335.352,3532.33,0 days 00:00:10.200000,10.0
76538,233144,2022-05-18 12:16:23.820,302.493,3507.62,0 days 00:00:10.250000,10.0
76539,233145,2022-05-18 12:16:35.140,309.683,3987.05,0 days 00:00:11.320000,11.0
76540,233146,2022-05-18 12:16:45.320,307.33,5194.88,0 days 00:00:10.180000,10.0
76541,233147,2022-05-18 12:16:55.480,327.302,4300.1,0 days 00:00:10.160000,10.0
76542,233148,2022-05-18 12:17:05.600,316.671,6430.65,0 days 00:00:10.120000,10.0
76543,233149,2022-05-18 12:17:15.840,363.138,7072.25,0 days 00:00:10.240000,10.0
76544,233150,2022-05-18 12:17:25.910,369.74,7077.06,0 days 00:00:10.070000,10.0
76545,233151,2022-05-18 12:17:36.210,402.695,6046.17,0 days 00:00:10.300000,10.0
76546,233152,2022-05-18 12:17:46.450,443.624,7068.53,0 days 00:00:10.240000,10.0
76547,233153,2022-05-18 12:17:56.690,444.968,7079.1,0 days 00:00:10.240000,10.0
76548,233154,2022-05-18 12:18:06.950,418.184,6687.64,0 days 00:00:10.260000,10.0
76549,233155,2022-05-18 12:18:17.180,435.96,7067.59,0 days 00:00:10.230000,10.0
76550,233156,2022-05-18 12:18:27.250,422.348,7067.55,0 days 00:00:10.070000,10.0
76551,233157,2022-05-18 12:18:37.600,407.293,6908.14,0 days 00:00:10.350000,10.0
76552,233158,2022-05-18 12:18:47.780,386.455,3994.92,0 days 00:00:10.180000,10.0
76553,233159,2022-05-18 12:18:58.020,378.734,3074.87,0 days 00:00:10.240000,10.0
76554,233160,2022-05-18 12:19:08.160,414.189,3228.7,0 days 00:00:10.140000,10.0
76555,233161,2022-05-18 12:19:18.300,465.313,6222.98,0 days 00:00:10.140000,10.0
76556,233162,2022-05-18 12:19:28.640,707.767,7073.69,0 days 00:00:10.340000,10.0
76557,233163,2022-05-18 12:19:38.780,896.164,6199.85,0 days 00:00:10.140000,10.0
76558,233164,2022-05-18 12:19:48.960,937.093,4038.79,0 days 00:00:10.180000,10.0
76559,233165,2022-05-18 12:19:59.170,1035.54,7075.55,0 days 00:00:10.210000,10.0
76560,233166,2022-05-18 12:20:09.410,1075.67,6809.63,0 days 00:00:10.240000,10.0
76561,233167,2022-05-18 12:20:19.640,1064.36,5664.39,0 days 00:00:10.230000,10.0
76562,233168,2022-05-18 12:20:29.880,1088.32,3661.05,0 days 00:00:10.240000,10.0
76563,233169,2022-05-18 12:20:40.170,1107.09,5111.1,0 days 00:00:10.290000,10.0
76564,233170,2022-05-18 12:20:50.370,1009.87,4220.73,0 days 00:00:10.200000,10.0
76565,233171,2022-05-18 12:21:00.650,1048.21,2457.79,0 days 00:00:10.280000,10.0
76566,233172,2022-05-18 12:21:10.750,1040.25,2285.59,0 days 00:00:10.100000,10.0
76567,233173,2022-05-18 12:21:20.860,1047.22,2250.16,0 days 00:00:10.110000,10.0
76568,233174,2022-05-18 12:21:31.170,1046.25,2261.86,0 days 00:00:10.310000,10.0
76569,233175,2022-05-18 12:21:41.230,1050.23,2311.16,0 days 00:00:10.060000,10.0
76570,233176,2022-05-18 12:21:51.490,1049.22,2314.14,0 days 00:00:10.260000,10.0
76571,233177,2022-05-18 12:22:01.660,1051.28,2303.48,0 days 00:00:10.170000,10.0
76572,233178,2022-05-18 12:22:11.910,1049.6,2329.03,0 days 00:00:10.250000,10.0
76573,233179,2022-05-18 12:22:22.050,1063.81,2320.59,0 days 00:00:10.140000,10.0
76574,233180,2022-05-18 12:22:32.390,1053.29,2352.45,0 days 00:00:10.340000,10.0
76575,233181,2022-05-18 12:22:42.620,1082.18,2394.04,0 days 00:00:10.230000,10.0
76576,233182,2022-05-18 12:22:52.940,1115.71,2443.37,0 days 00:00:10.320000,10.0
76577,233183,2022-05-18 12:23:03.000,1149.39,3051.66,0 days 00:00:10.060000,10.0
76578,233184,2022-05-18 12:23:13.210,1153.24,6024.2,0 days 00:00:10.210000,10.0
76579,233185,2022-05-18 12:23:23.280,1222.17,6845.93,0 days 00:00:10.070000,10.0
76580,233186,2022-05-18 12:23:33.740,1233.77,4726.11,0 days 00:00:10.460000,10.0
76581,233187,2022-05-18 12:23:43.810,1287.46,7059.0,0 days 00:00:10.070000,10.0
76582,233188,2022-05-18 12:23:54.070,1312.86,7080.26,0 days 00:00:10.260000,10.0
76583,233189,2022-05-18 12:24:04.230,1341.64,7073.69,0 days 00:00:10.160000,10.0
76584,233190,2022-05-18 12:24:14.450,1275.45,5420.81,0 days 00:00:10.220000,10.0
76585,233191,2022-05-18 12:24:24.690,1261.32,3725.51,0 days 00:00:10.240000,10.0
76586,233192,2022-05-18 12:24:35.040,1259.53,3454.82,0 days 00:00:10.350000,10.0
76587,233193,2022-05-18 12:24:45.290,1265.06,3300.56,0 days 00:00:10.250000,10.0
76588,233194,2022-05-18 12:24:55.510,1260.28,2893.75,0 days 00:00:10.220000,10.0
76589,233195,2022-05-18 12:25:05.570,1266.93,2918.81,0 days 00:00:10.060000,10.0
76590,233196,2022-05-18 12:25:15.900,1268.08,3303.9,0 days 00:00:10.330000,10.0
76591,233197,2022-05-18 12:25:26.030,1273.75,3325.58,0 days 00:00:10.130000,10.0
76592,233198,2022-05-18 12:25:36.140,1278.1,3373.2,0 days 00:00:10.110000,10.0
76593,233199,2022-05-18 12:25:46.320,1281.2,3342.39,0 days 00:00:10.180000,10.0
76594,233200,2022-05-18 12:25:56.600,1232.46,3941.93,0 days 00:00:10.280000,10.0
76595,233201,2022-05-18 12:26:06.790,1238.41,4671.86,0 days 00:00:10.190000,10.0
76596,233202,2022-05-18 12:26:16.930,1193.79,6367.64,0 days 00:00:10.140000,10.0
76597,233203,2022-05-18 12:26:27.100,1142.94,4349.88,0 days 00:00:10.170000,10.0
76598,233204,2022-05-18 12:26:37.340,1148.37,4935.77,0 days 00:00:10.240000,10.0
76599,233205,2022-05-18 12:26:47.540,1138.69,7075.56,0 days 00:00:10.200000,10.0
76600,233206,2022-05-18 12:26:57.780,1048.61,3520.05,0 days 00:00:10.240000,10.0
76601,233207,2022-05-18 12:27:08.010,1055.25,6720.45,0 days 00:00:10.230000,10.0
76602,233208,2022-05-18 12:27:18.150,1003.77,2601.69,0 days 00:00:10.140000,10.0
76603,233209,2022-05-18 12:27:28.390,322.417,2369.5,0 days 00:00:10.240000,10.0
76604,233210,2022-05-18 12:27:38.530,295.378,2258.6,0 days 00:00:10.140000,10.0
76605,233211,2022-05-18 12:27:48.610,296.226,2160.84,0 days 00:00:10.080000,10.0
76606,233212,2022-05-18 12:27:58.850,293.41,2087.16,0 days 00:00:10.240000,10.0
76607,233213,2022-05-18 12:28:09.050,305.299,2044.11,0 days 00:00:10.200000,10.0
76608,233214,2022-05-18 12:28:19.300,306.204,2020.62,0 days 00:00:10.250000,10.0
76609,233215,2022-05-18 12:28:29.430,306.06,2018.53,0 days 00:00:10.130000,10.0
76610,233216,2022-05-18 12:28:39.670,293.247,2031.29,0 days 00:00:10.240000,10.0
76611,233217,2022-05-18 12:28:49.950,294.537,2065.07,0 days 00:00:10.280000,10.0
76612,233218,2022-05-18 12:29:00.070,292.569,2122.68,0 days 00:00:10.120000,10.0
76613,233219,2022-05-18 12:29:10.420,296.661,2197.49,0 days 00:00:10.350000,10.0
76614,233220,2022-05-18 12:29:20.650,305.589,2276.23,0 days 00:00:10.230000,10.0
76615,233221,2022-05-18 12:29:31.050,309.427,2361.06,0 days 00:00:10.400000,10.0
76616,233222,2022-05-18 12:29:41.140,309.716,2445.46,0 days 00:00:10.090000,10.0
76617,233223,2022-05-18 12:29:51.360,309.164,2543.24,0 days 00:00:10.220000,10.0
76618,233224,2022-05-18 12:30:01.460,315.628,2629.32,0 days 00:00:10.100000,10.0
76619,233225,2022-05-18 12:30:11.830,312.874,2738.17,0 days 00:00:10.370000,10.0
76620,233226,2022-05-18 12:30:21.970,330.531,2850.51,0 days 00:00:10.140000,10.0
76621,233227,2022-05-18 12:30:32.210,345.619,2975.59,0 days 00:00:10.240000,10.0
76622,233228,2022-05-18 12:30:42.280,456.732,3070.15,0 days 00:00:10.070000,10.0
76623,233229,2022-05-18 12:30:52.540,861.337,3096.27,0 days 00:00:10.260000,10.0
76624,233230,2022-05-18 12:31:02.620,958.552,3079.89,0 days 00:00:10.080000,10.0
76625,233231,2022-05-18 12:31:12.790,1026.99,3055.11,0 days 00:00:10.170000,10.0
76626,233232,2022-05-18 12:31:22.870,1071.24,3003.75,0 days 00:00:10.080000,10.0
76627,233233,2022-05-18 12:31:33.250,1090.82,2937.33,0 days 00:00:10.380000,10.0
76628,233234,2022-05-18 12:31:43.330,1229.55,2867.57,0 days 00:00:10.080000,10.0
76629,233235,2022-05-18 12:31:53.640,1251.87,2803.31,0 days 00:00:10.310000,10.0
76630,233236,2022-05-18 12:32:03.710,1245.94,2808.84,0 days 00:00:10.070000,10.0
76631,233237,2022-05-18 12:32:13.910,1255.06,2751.51,0 days 00:00:10.200000,10.0
76632,233238,2022-05-18 12:32:24.040,1264.13,2476.63,0 days 00:00:10.130000,10.0
76633,233239,2022-05-18 12:32:34.400,1254.78,2276.65,0 days 00:00:10.360000,10.0
76634,233240,2022-05-18 12:32:44.470,1317.43,2150.07,0 days 00:00:10.070000,10.0
76635,233241,2022-05-18 12:32:54.710,1356.43,2027.28,0 days 00:00:10.240000,10.0
76636,233242,2022-05-18 12:33:04.780,1360.46,1926.73,0 days 00:00:10.070000,10.0
76637,233243,2022-05-18 12:33:15.120,1361.81,1827.99,0 days 00:00:10.340000,10.0
76638,233244,2022-05-18 12:33:25.380,1348.94,1749.15,0 days 00:00:10.260000,10.0
76639,233245,2022-05-18 12:33:35.660,1352.73,1678.14,0 days 00:00:10.280000,10.0
76640,233246,2022-05-18 12:33:45.740,1367.86,1632.01,0 days 00:00:10.080000,10.0
76641,233247,2022-05-18 12:33:55.990,1377.59,1593.01,0 days 00:00:10.250000,10.0
76642,233248,2022-05-18 12:34:06.230,1374.7,1559.61,0 days 00:00:10.240000,10.0
76643,233249,2022-05-18 12:34:16.460,1373.32,1533.47,0 days 00:00:10.230000,10.0
76644,233250,2022-05-18 12:34:26.530,1381.24,1517.89,0 days 00:00:10.070000,10.0
76645,233251,2022-05-18 12:34:36.740,1380.75,1505.46,0 days 00:00:10.210000,10.0
76646,233252,2022-05-18 12:34:46.880,1398.45,1493.56,0 days 00:00:10.140000,10.0
76647,233253,2022-05-18 12:34:57.150,1401.51,1489.43,0 days 00:00:10.270000,10.0
76648,233254,2022-05-18 12:35:07.380,1404.23,1491.56,0 days 00:00:10.230000,10.0
76649,233255,2022-05-18 12:35:17.510,1407.1,1491.65,0 days 00:00:10.130000,10.0
76650,233256,2022-05-18 12:35:27.670,1344.88,1497.33,0 days 00:00:10.160000,10.0
76651,233257,2022-05-18 12:35:37.890,1342.66,1503.77,0 days 00:00:10.220000,10.0
76652,233258,2022-05-18 12:35:48.130,1339.91,1515.97,0 days 00:00:10.240000,10.0
76653,233259,2022-05-18 12:35:58.190,1358.14,1530.64,0 days 00:00:10.060000,10.0
76654,233260,2022-05-18 12:36:08.300,1354.6,1548.34,0 days 00:00:10.110000,10.0
76655,233261,2022-05-18 12:36:18.540,1355.57,1568.83,0 days 00:00:10.240000,10.0
76656,233262,2022-05-18 12:36:28.670,1360.13,1591.07,0 days 00:00:10.130000,10.0
76657,233263,2022-05-18 12:36:38.930,1360.68,1609.45,0 days 00:00:10.260000,10.0
76658,233264,2022-05-18 12:36:49.060,1364.78,1628.23,0 days 00:00:10.130000,10.0
76659,233265,2022-05-18 12:36:59.340,1361.29,1643.4,0 days 00:00:10.280000,10.0
76660,233266,2022-05-18 12:37:09.520,1363.58,1653.72,0 days 00:00:10.180000,10.0
76661,233267,2022-05-18 12:37:19.760,1362.41,1650.01,0 days 00:00:10.240000,10.0
76662,233268,2022-05-18 12:37:29.910,1366.29,1637.58,0 days 00:00:10.150000,10.0
76663,233269,2022-05-18 12:37:40.140,1367.04,1611.73,0 days 00:00:10.230000,10.0
76664,233270,2022-05-18 12:37:50.480,1366.18,1573.15,0 days 00:00:10.340000,10.0
76665,233271,2022-05-18 12:38:00.540,1363.98,1514.84,0 days 00:00:10.060000,10.0
76666,233272,2022-05-18 12:38:10.780,1340.76,1448.77,0 days 00:00:10.240000,10.0
76667,233273,2022-05-18 12:38:20.920,1342.45,1380.25,0 days 00:00:10.140000,10.0
76668,233274,2022-05-18 12:38:31.430,1338.47,1310.39,0 days 00:00:10.510000,10.0
76669,233275,2022-05-18 12:38:41.510,1336.85,1252.91,0 days 00:00:10.080000,10.0
76670,233276,2022-05-18 12:38:51.740,1338.96,1200.99,0 days 00:00:10.230000,10.0
76671,233277,2022-05-18 12:39:01.960,1341.56,1162.36,0 days 00:00:10.220000,10.0
76672,233278,2022-05-18 12:39:12.210,1340.53,1124.4,0 days 00:00:10.250000,10.0
76673,233279,2022-05-18 12:39:22.280,1343.14,1097.49,0 days 00:00:10.070000,10.0
76674,233280,2022-05-18 12:39:32.580,1343.43,1071.17,0 days 00:00:10.300000,10.0
76675,233281,2022-05-18 12:39:42.650,1342.25,1042.27,0 days 00:00:10.070000,10.0
76676,233282,2022-05-18 12:39:52.970,1343.03,1015.04,0 days 00:00:10.320000,10.0
76677,233283,2022-05-18 12:40:03.040,1347.85,990.781,0 days 00:00:10.070000,10.0
76678,233284,2022-05-18 12:40:13.250,1349.69,970.052,0 days 00:00:10.210000,10.0
76679,233285,2022-05-18 12:40:23.370,1421.14,941.155,0 days 00:00:10.120000,10.0
76680,233286,2022-05-18 12:40:33.580,1016.01,916.623,0 days 00:00:10.210000,10.0
76681,233287,2022-05-18 12:40:43.660,1222.09,903.588,0 days 00:00:10.080000,10.0
76682,233288,2022-05-18 12:40:53.800,1221.99,879.564,0 days 00:00:10.140000,10.0
76683,233289,2022-05-18 12:41:04.050,1228.41,867.604,0 days 00:00:10.250000,10.0
76684,233290,2022-05-18 12:41:14.270,1229.74,849.278,0 days 00:00:10.220000,10.0
76685,233291,2022-05-18 12:41:24.410,1236.49,836.088,0 days 00:00:10.140000,10.0
76686,233292,2022-05-18 12:41:34.650,1252.56,822.326,0 days 00:00:10.240000,10.0
76687,233293,2022-05-18 12:41:44.890,1264.31,806.075,0 days 00:00:10.240000,10.0
76688,233294,2022-05-18 12:41:55.140,1262.49,790.249,0 days 00:00:10.250000,10.0
76689,233295,2022-05-18 12:42:05.280,1241.52,777.418,0 days 00:00:10.140000,10.0
76690,233296,2022-05-18 12:42:15.520,1225.44,760.064,0 days 00:00:10.240000,10.0
76691,233297,2022-05-18 12:42:25.760,1216.84,740.307,0 days 00:00:10.240000,10.0
76692,233298,2022-05-18 12:42:36.040,1216.04,724.505,0 days 00:00:10.280000,10.0
76693,233299,2022-05-18 12:42:46.140,1181.05,702.913,0 days 00:00:10.100000,10.0
76694,233300,2022-05-18 12:42:56.270,1173.05,685.721,0 days 00:00:10.130000,10.0
76695,233301,2022-05-18 12:43:06.610,1171.15,659.837,0 days 00:00:10.340000,10.0
76696,233302,2022-05-18 12:43:16.840,1154.81,651.42,0 days 00:00:10.230000,10.0
76697,233303,2022-05-18 12:43:26.900,1146.96,632.018,0 days 00:00:10.060000,10.0
76698,233304,2022-05-18 12:43:36.960,1142.93,611.243,0 days 00:00:10.060000,10.0
76699,233305,2022-05-18 12:43:47.150,1141.52,595.851,0 days 00:00:10.190000,10.0
76700,233306,2022-05-18 12:43:57.390,1167.64,577.252,0 days 00:00:10.240000,10.0
76701,233307,2022-05-18 12:44:07.460,1186.51,564.805,0 days 00:00:10.070000,10.0
76702,233308,2022-05-18 12:44:17.560,1205.04,553.41,0 days 00:00:10.100000,10.0
76703,233309,2022-05-18 12:44:27.750,1219.41,542.733,0 days 00:00:10.190000,10.0
76704,233310,2022-05-18 12:44:37.950,1223.33,530.111,0 days 00:00:10.200000,10.0
76705,233311,2022-05-18 12:44:48.100,1233.23,522.567,0 days 00:00:10.150000,10.0
76706,233312,2022-05-18 12:44:58.230,1236.31,515.956,0 days 00:00:10.130000,10.0
76707,233313,2022-05-18 12:45:08.580,1242.13,511.054,0 days 00:00:10.350000,10.0
76708,233314,2022-05-18 12:45:18.830,1247.37,507.376,0 days 00:00:10.250000,10.0
76709,233315,2022-05-18 12:45:28.890,1222.93,502.674,0 days 00:00:10.060000,10.0
76710,233316,2022-05-18 12:45:38.970,1224.93,500.52,0 days 00:00:10.080000,10.0
76711,233317,2022-05-18 12:45:49.210,1225.3,498.312,0 days 00:00:10.240000,10.0
76712,233318,2022-05-18 12:45:59.500,1225.97,494.869,0 days 00:00:10.290000,10.0
76713,233319,2022-05-18 12:46:09.800,1232.02,500.081,0 days 00:00:10.300000,10.0
76714,233320,2022-05-18 12:46:20.040,1231.67,495.325,0 days 00:00:10.240000,10.0
76715,233321,2022-05-18 12:46:30.170,1232.97,491.041,0 days 00:00:10.130000,10.0
76716,233322,2022-05-18 12:46:40.440,1239.0,492.442,0 days 00:00:10.270000,10.0
76717,233323,2022-05-18 12:46:50.650,1233.71,480.514,0 days 00:00:10.210000,10.0
76718,233324,2022-05-18 12:47:00.710,1234.59,478.937,0 days 00:00:10.060000,10.0
76719,233325,2022-05-18 12:47:11.030,1236.02,477.795,0 days 00:00:10.320000,10.0
76720,233326,2022-05-18 12:47:21.190,1238.99,480.295,0 days 00:00:10.160000,10.0
76721,233327,2022-05-18 12:47:31.570,1217.9,476.57,0 days 00:00:10.380000,10.0
76722,233328,2022-05-18 12:47:41.720,1211.95,478.094,0 days 00:00:10.150000,10.0
76723,233329,2022-05-18 12:47:52.090,1201.97,484.521,0 days 00:00:10.370000,10.0
76724,233330,2022-05-18 12:48:02.150,1164.66,493.549,0 days 00:00:10.060000,10.0
76725,233331,2022-05-18 12:48:12.370,1140.32,496.098,0 days 00:00:10.220000,10.0
76726,233332,2022-05-18 12:48:22.440,1156.12,499.54,0 days 00:00:10.070000,10.0
76727,233333,2022-05-18 12:48:32.910,1428.48,508.793,0 days 00:00:10.470000,10.0
76728,233334,2022-05-18 12:48:42.990,1441.17,505.859,0 days 00:00:10.080000,10.0
76729,233335,2022-05-18 12:48:53.240,1445.04,509.654,0 days 00:00:10.250000,10.0
76730,233336,2022-05-18 12:49:03.340,1452.57,509.79,0 days 00:00:10.100000,10.0
76731,233337,2022-05-18 12:49:13.660,1456.47,509.682,0 days 00:00:10.320000,10.0
76732,233338,2022-05-18 12:49:23.950,1464.36,510.301,0 days 00:00:10.290000,10.0
76733,233339,2022-05-18 12:49:34.340,1471.19,514.753,0 days 00:00:10.390000,10.0
76734,233340,2022-05-18 12:49:44.540,1480.92,514.535,0 days 00:00:10.200000,10.0
76735,233341,2022-05-18 12:49:54.880,1482.99,512.168,0 days 00:00:10.340000,10.0
