datetime,consumption
2023-05-08 15:57:00,-1.56754585
2023-05-08 15:58:00,-2.11964085
2023-05-08 15:59:00,-2.70541595
2023-05-08 16:00:00,-3.2953083500000004
2023-05-08 16:01:00,-3.8860817500000002
2023-05-08 16:02:00,-4.4805463
2023-05-08 16:03:00,-5.0746062499999995
2023-05-08 16:04:00,-5.63306725
2023-05-08 16:05:00,-6.17518525
2023-05-08 16:06:00,-6.72628175
2023-05-08 16:07:00,-7.26323575
2023-05-08 16:08:00,-7.80178625
2023-05-08 16:09:00,-8.33997525
2023-05-08 16:10:00,-8.876635250000001
2023-05-08 16:11:00,-8.836687150000001
2023-05-08 16:12:00,-8.804135100000002
2023-05-08 16:13:00,-8.840339
2023-05-08 16:14:00,-8.8825454
2023-05-08 16:15:00,-8.9017202
2023-05-08 16:16:00,-8.94205285
2023-05-08 16:17:00,-8.405664849999999
2023-05-08 16:18:00,-7.801257750000001
2023-05-08 16:19:00,-7.1939659
2023-05-08 16:20:00,-6.5820283
2023-05-08 16:21:00,-5.96937365
2023-05-08 16:22:00,-5.3593649999999995
2023-05-08 16:23:00,-4.7475694
2023-05-08 16:24:00,-4.138165849999999
2023-05-08 16:25:00,-3.5427498500000003
2023-05-08 16:26:00,-2.93461965
2023-05-08 16:27:00,-2.36210545
2023-05-08 16:28:00,-1.78834375
2023-05-08 16:29:00,-1.52063725
2023-05-08 16:30:00,-1.2579532500000001
2023-05-08 16:31:00,-1.3821773499999999
2023-05-08 16:32:00,-1.7684389000000003
2023-05-08 16:33:00,-1.9556053999999998
2023-05-08 16:34:00,-2.7753569
2023-05-08 16:35:00,-3.3357114
2023-05-08 16:36:00,-3.3157900500000004
2023-05-08 16:37:00,-3.2957065
2023-05-08 16:38:00,-3.3160286500000002
2023-05-08 16:39:00,-3.6130414999999996
2023-05-08 16:40:00,-3.63175605
2023-05-08 16:41:00,-3.6500147999999997
2023-05-08 16:42:00,-3.6622131500000004
2023-05-08 16:43:00,-3.67047155
2023-05-08 16:44:00,-3.67733615
2023-05-08 16:45:00,-3.6836915
2023-05-08 16:46:00,-3.6911755
2023-05-08 16:47:00,-3.699207
2023-05-08 16:48:00,-3.7069608
2023-05-08 16:49:00,-3.4117470499999993
2023-05-08 16:50:00,-3.1124277
2023-05-08 16:51:00,-3.0078971
2023-05-08 16:52:00,-2.62921235
2023-05-08 16:53:00,-2.4218465499999997
2023-05-08 16:54:00,-1.575617
2023-05-08 16:55:00,-0.9880939000000001
2023-05-08 16:56:00,-0.9825397
2023-05-08 16:57:00,-0.9778016000000002
2023-05-08 16:58:00,-0.9713993000000001
2023-05-08 16:59:00,-0.6880863999999999
2023-05-08 17:00:00,-0.682605
2023-05-08 17:01:00,-0.67928505
2023-05-08 17:02:00,-0.6775519000000001
2023-05-08 17:03:00,-0.6801921999999999
2023-05-08 17:04:00,-0.6853815999999999
2023-05-08 17:05:00,-0.6913728499999999
2023-05-08 17:06:00,-0.69617195
2023-05-08 17:07:00,-0.70050255
2023-05-08 17:08:00,-0.7078652500000001
2023-05-08 17:09:00,-0.7134092
2023-05-08 17:10:00,-0.7189829
2023-05-08 17:11:00,-0.72432595
2023-05-08 17:12:00,-0.7301394
2023-05-08 17:13:00,-0.7379192
2023-05-08 17:14:00,-0.7484642499999999
2023-05-08 17:15:00,-0.78616335
2023-05-08 17:16:00,-0.8231153999999999
2023-05-08 17:17:00,-0.8581470499999999
2023-05-08 17:18:00,-0.8912152999999998
2023-05-08 17:19:00,-0.9244167
2023-05-08 17:20:00,-0.9579381499999999
2023-05-08 17:21:00,-0.9891724999999999
2023-05-08 17:22:00,-1.0197639500000002
2023-05-08 17:23:00,-1.0496243499999998
2023-05-08 17:24:00,-1.0645338999999998
2023-05-08 17:25:00,-1.0498926500000003
2023-05-08 17:26:00,-1.0356049500000002
2023-05-08 17:27:00,-1.02149505
2023-05-08 17:28:00,-1.0012335500000002
2023-05-08 17:29:00,-0.9813291499999999
2023-05-08 17:30:00,-0.9619697999999999
2023-05-08 17:31:00,-0.94240525
2023-05-08 17:32:00,-0.92259165
2023-05-08 17:33:00,-0.9013386999999999
2023-05-08 17:34:00,-0.8769270999999998
2023-05-08 17:35:00,-0.8249654000000001
2023-05-08 17:36:00,-0.77710735
2023-05-08 17:37:00,-0.7308403
2023-05-08 17:38:00,-0.68812075
2023-05-08 17:39:00,-0.6453457499999999
2023-05-08 17:40:00,-0.60232885
2023-05-08 17:41:00,-0.5600674999999999
2023-05-08 17:42:00,-0.5161527
2023-05-08 17:43:00,-0.4733367499999999
2023-05-08 17:44:00,-0.4487883
2023-05-08 17:45:00,-0.45202465000000003
2023-05-08 17:46:00,-0.45531094999999994
2023-05-08 17:47:00,-0.45776719999999993
2023-05-08 17:48:00,-0.46405274999999996
2023-05-08 17:49:00,-0.47022355
2023-05-08 17:51:00,-0.47572415
2023-05-08 17:52:00,-0.48178105000000004
2023-05-08 17:53:00,-0.48742530000000006
2023-05-08 17:54:00,-0.49373159999999994
2023-05-08 17:55:00,-0.49658369999999996
2023-05-08 17:56:00,-0.49910535
2023-05-08 17:57:00,-0.49779310000000004
2023-05-08 17:58:00,-0.49621460000000006
2023-05-08 17:59:00,-0.49917520000000004
2023-05-08 18:00:00,-0.5024578500000001
2023-05-08 18:01:00,-0.5053686
2023-05-08 18:02:00,-0.50860035
2023-05-08 18:03:00,-0.51143145
2023-05-08 18:04:00,-0.5147311999999999
2023-05-08 18:05:00,-0.5136877999999999
2023-05-08 18:06:00,-0.5453386
2023-05-08 18:07:00,-0.5800706
2023-05-08 18:08:00,-0.61515585
2023-05-08 18:09:00,-0.7040045
2023-05-08 18:10:00,-0.7938978999999999
2023-05-08 18:11:00,-0.9627332999999999
2023-05-08 18:12:00,-1.1310255000000002
2023-05-08 18:13:00,-1.28388765
2023-05-08 18:14:00,-1.4315553
2023-05-08 18:15:00,-1.5813323000000001
2023-05-08 18:16:00,-1.73065435
2023-05-08 18:17:00,-1.8036711500000002
2023-05-08 18:18:00,-1.9530631999999999
2023-05-08 18:19:00,-2.02557065
2023-05-08 18:20:00,-2.0589749999999998
2023-05-08 18:21:00,-2.0586338
2023-05-08 18:22:00,-2.0580887
2023-05-08 18:23:00,-2.0575079
2023-05-08 18:24:00,-2.0555995499999997
2023-05-08 18:25:00,-2.0535126
2023-05-08 18:26:00,-2.0198485
2023-05-08 18:27:00,-1.983081
2023-05-08 18:28:00,-1.9434385000000003
2023-05-08 18:29:00,-1.8496992999999997
2023-05-08 18:30:00,-1.74738215
2023-05-08 18:31:00,-1.5656853
2023-05-08 18:32:00,-1.38465185
2023-05-08 18:33:00,-1.2184419499999999
2023-05-08 18:34:00,-1.0570794000000001
2023-05-08 18:35:00,-0.8963208
2023-05-08 18:36:00,-0.73972575
2023-05-08 18:37:00,-0.88163725
2023-05-08 18:38:00,-0.9150092500000001
2023-05-08 18:39:00,-1.02714725
2023-05-08 18:40:00,-1.17813975
2023-05-08 18:41:00,-1.3855816
2023-05-08 18:42:00,-1.5928398000000001
2023-05-08 18:43:00,-1.8005757999999998
2023-05-08 18:44:00,-1.98745235
2023-05-08 18:45:00,-2.19834965
2023-05-08 18:46:00,-2.40864125
2023-05-08 18:47:00,-2.4035357
2023-05-08 18:48:00,-2.4072788499999995
2023-05-08 18:49:00,-2.4106413499999997
2023-05-08 18:50:00,-2.4207118999999997
2023-05-08 18:51:00,-2.43355405
2023-05-08 18:52:00,-2.44916565
2023-05-08 18:53:00,-2.46501835
2023-05-08 18:54:00,-2.6313669
2023-05-08 18:55:00,-2.7983425
2023-05-08 18:56:00,-2.9614460499999997
2023-05-08 18:57:00,-2.9019330500000007
2023-05-08 18:58:00,-2.89324255
2023-05-08 18:59:00,-2.8912675500000002
2023-05-08 19:00:00,-2.8909345500000003
2023-05-08 19:01:00,-2.86658655
2023-05-08 19:02:00,-2.89994755
2023-05-08 19:03:00,-2.9330615499999997
2023-05-08 19:04:00,-2.91169805
2023-05-08 19:05:00,-2.86730955
2023-05-08 19:06:00,-2.82276455
2023-05-08 19:07:00,-2.9935751
2023-05-08 19:08:00,-3.15729095
2023-05-08 19:09:00,-3.3218381500000005
2023-05-08 19:10:00,-3.33877885
2023-05-08 19:11:00,-3.3530228
2023-05-08 19:12:00,-3.3636163000000003
2023-05-08 19:13:00,-3.3758163499999996
2023-05-27 04:36:00,-3.2172254000000002
2023-05-27 04:37:00,-3.0585797
2023-05-27 04:38:00,-2.8994560000000003
2023-05-27 04:39:00,-2.8114945
2023-05-27 04:40:00,-2.631519
2023-05-27 04:41:00,-2.4456983500000002
2023-05-27 04:42:00,-2.2582090500000005
2023-05-27 04:43:00,-2.0696494
2023-05-27 04:44:00,-1.8241238499999999
2023-05-27 04:45:00,-1.5790638
2023-05-27 04:46:00,-1.4105900500000002
2023-05-27 04:47:00,-1.2405757499999999
2023-05-27 04:48:00,-1.0713671
2023-05-27 04:49:00,-0.9021711499999999
2023-05-27 04:50:00,-0.7348936
2023-05-27 04:51:00,-0.5660542000000001
2023-05-27 04:52:00,-0.54562965
2023-05-27 04:53:00,-0.5270650499999999
2023-05-27 04:54:00,-0.5116485500000001
2023-05-27 04:55:00,-0.4960158499999999
2023-05-27 04:56:00,-0.4999589
2023-05-27 04:57:00,-0.5038866
2023-05-27 04:58:00,-0.5086327
2023-05-27 04:59:00,-0.44286929999999997
2023-05-27 05:00:00,-0.4510532
2023-05-27 05:01:00,-0.4519031000000001
2023-05-27 05:02:00,-0.45274014999999995
2023-05-27 05:03:00,-0.4602212499999999
2023-05-27 05:04:00,-0.4665455
2023-05-27 05:05:00,-0.4723286
2023-05-27 05:06:00,-0.47788685000000003
2023-05-27 05:07:00,-0.48400095
2023-05-27 05:08:00,-0.49063379999999995
2023-05-27 05:09:00,-0.49764430000000004
2023-05-27 05:10:00,-0.50360125
2023-05-27 05:11:00,-0.5126128999999999
2023-05-27 05:12:00,-0.5198311999999999
2023-05-27 05:13:00,-0.5225385
2023-05-27 05:15:00,-0.5226143499999999
2023-05-27 05:16:00,-0.52179355
2023-05-27 05:17:00,-0.5220053
2023-05-27 05:18:00,-0.51708045
2023-05-27 05:19:00,-0.51282205
2023-05-27 05:20:00,-0.50791735
2023-05-27 05:21:00,-0.5028229499999999
2023-05-27 05:22:00,-0.4976681500000001
2023-05-27 05:23:00,-0.4930126
2023-05-27 05:24:00,-0.48372105
2023-05-27 05:25:00,-0.47226865000000007
2023-05-27 05:26:00,-0.4612701
2023-05-27 05:27:00,-0.45017295
2023-05-27 05:28:00,-0.43898774999999995
2023-05-27 05:29:00,-0.42860070000000006
2023-05-27 05:30:00,-0.4181187
2023-05-27 05:31:00,-0.40796535
2023-05-27 05:32:00,-0.3952316
2023-05-27 05:33:00,-0.3840242
2023-05-27 05:34:00,-0.3766279
2023-05-27 05:35:00,-0.3691518
2023-05-27 05:36:00,-0.3624946
2023-05-27 05:37:00,-0.3554932
2023-05-27 05:38:00,-0.35406115
2023-05-27 05:39:00,-0.35252675
2023-05-27 05:40:00,-0.3504413
2023-05-27 05:41:00,-0.34850395
2023-05-27 05:42:00,-0.35364150000000005
2023-05-27 05:43:00,-0.35899640000000005
2023-05-27 05:44:00,-0.436874
2023-05-27 05:45:00,-0.5174777
2023-05-27 05:46:00,-0.525783
2023-05-27 05:47:00,-0.5344563
2023-05-27 05:48:00,-0.5429693500000001
2023-05-27 05:49:00,-0.5503584499999999
2023-05-27 05:50:00,-0.5574546499999999
2023-05-27 05:51:00,-0.6363331
2023-05-27 05:52:00,-0.64351985
2023-05-27 05:53:00,-0.64796585
2023-05-27 05:54:00,-0.6526834499999999
2023-05-27 05:55:00,-0.6576173
2023-05-27 05:56:00,-0.66703135
2023-05-27 05:57:00,-0.6765834
2023-05-27 05:58:00,-0.6847925
2023-05-27 05:59:00,-0.6924948499999999
2023-05-27 06:00:00,-0.7005672000000001
2023-05-27 06:01:00,-0.7082708
2023-05-27 06:02:00,-0.70897125
2023-05-27 06:03:00,-0.7089885499999999
2023-05-27 06:04:00,-0.63798025
2023-05-27 06:05:00,-0.5670851
2023-05-27 06:06:00,-0.5674796
2023-05-27 06:07:00,-0.5675462500000001
2023-05-27 06:08:00,-0.56803745
2023-05-27 06:09:00,-0.56839675
2023-05-27 06:10:00,-0.56861685
2023-05-27 06:11:00,-0.49701525
2023-05-27 06:12:00,-0.49708225000000006
2023-05-27 06:13:00,-0.50021185
2023-05-27 06:14:00,-0.5744241
2023-05-27 06:15:00,-0.5828327000000001
2023-05-27 06:16:00,-0.5877389000000001
2023-05-27 06:17:00,-0.6631083999999999
2023-05-27 06:18:00,-0.667944
2023-05-27 06:19:00,-0.6730094
2023-05-27 06:20:00,-0.6787169
2023-05-27 06:21:00,-0.6847097
2023-05-27 06:22:00,-0.6904509000000001
2023-05-27 06:23:00,-0.69631345
2023-05-27 06:24:00,-0.7111731499999999
2023-05-27 06:25:00,-0.7131891
2023-05-27 06:26:00,-0.7127522000000001
2023-05-27 06:27:00,-0.7122067500000001
2023-05-27 06:28:00,-0.7116140499999999
2023-05-27 06:29:00,-0.777301
2023-05-27 06:30:00,-0.77191125
2023-05-27 06:31:00,-0.83786835
2023-05-27 06:32:00,-0.8331039499999999
2023-05-27 06:33:00,-0.8492183999999999
2023-05-27 06:34:00,-0.7719865000000001
2023-05-27 06:35:00,-0.7804367500000001
2023-05-27 06:36:00,-0.7677676999999999
2023-05-27 06:37:00,-0.7556337
2023-05-27 06:38:00,-0.7438695
2023-05-27 06:39:00,-0.74796905
2023-05-27 06:40:00,-0.75265535
2023-05-27 06:41:00,-0.7584342000000001
2023-05-27 06:42:00,-0.7658205
2023-05-27 06:43:00,-0.7737535
2023-05-27 06:44:00,-0.7709809
2023-05-27 06:45:00,-0.7791843
2023-05-27 06:46:00,-0.7953729500000001
2023-05-27 06:47:00,-0.81078985
2023-05-27 06:48:00,-0.8268443999999999
2023-05-27 06:49:00,-0.7858610000000001
2023-05-27 06:50:00,-0.8104084
2023-05-27 06:51:00,-0.7629807000000001
2023-05-27 06:52:00,-0.7870648
2023-05-27 06:53:00,-0.78919115
2023-05-27 06:54:00,-0.81680935
2023-05-27 06:55:00,-0.8243496499999999
2023-05-27 06:56:00,-0.8532127500000001
2023-05-27 06:57:00,-0.81067065
2023-05-27 06:58:00,-0.8374046500000001
2023-05-27 06:59:00,-0.84527215
2023-05-27 07:00:00,-0.85229095
2023-05-27 07:01:00,-0.87899455
2023-05-27 07:02:00,-0.9034916000000001
2023-05-27 07:03:00,-0.92781315
2023-05-27 07:04:00,-0.95139335
2023-05-27 07:05:00,-0.9751261499999998
2023-05-27 07:06:00,-0.9950526
2023-05-27 07:07:00,-1.0212023499999998
2023-05-27 07:08:00,-1.04635715
2023-05-27 07:09:00,-1.06184805
2023-05-27 07:10:00,-1.07913355
2023-05-27 07:11:00,-1.09726125
2023-05-27 07:12:00,-1.1142423000000001
2023-05-27 07:13:00,-1.13219895
2023-05-27 07:14:00,-1.14698615
2023-05-27 07:15:00,-1.18091475
2023-05-27 07:16:00,-1.2006143
2023-05-27 07:17:00,-1.2198724
2023-05-27 07:18:00,-1.2406803
2023-05-27 07:19:00,-1.2409954
2023-05-27 07:20:00,-1.2420140000000002
2023-05-27 07:21:00,-1.2345620000000002
2023-05-27 07:22:00,-1.2153295499999999
2023-05-27 07:23:00,-1.21604105
2023-05-27 07:24:00,-1.21538755
2023-05-27 07:25:00,-1.21668605
2023-05-27 07:26:00,-1.2170150499999999
2023-05-27 07:27:00,-1.22839355
2023-05-27 07:28:00,-1.22703305
2023-05-27 07:29:00,-1.23847255
2023-05-27 07:30:00,-1.23969705
2023-05-27 07:31:00,-1.23763355
2023-05-27 07:32:00,-1.23670855
2023-05-27 07:33:00,-1.2354185500000001
2023-05-27 07:34:00,-1.23387455
2023-05-27 07:35:00,-1.2012589
2023-05-27 07:36:00,-1.1768299
2023-05-27 07:37:00,-1.1556735
2023-05-27 07:38:00,-1.1313598999999999
2023-05-27 07:39:00,-1.1308577499999999
2023-05-27 07:40:00,-1.13051685
2023-05-27 07:41:00,-1.117222
2023-05-27 07:42:00,-1.1167695
2023-05-27 07:43:00,-1.0959115
2023-05-27 07:44:00,-1.075597
2023-05-27 07:45:00,-1.0527899
2023-05-27 07:46:00,-1.02901375
2023-05-27 07:47:00,-0.9909778499999999
2023-05-27 07:48:00,-0.9662226
2023-05-27 07:49:00,-0.9282798500000001
2023-05-27 07:50:00,-0.90494805
2023-05-27 07:51:00,-0.8855895
2023-05-27 07:52:00,-0.8653379999999999
2023-05-27 07:53:00,-0.8452591500000001
2023-05-27 07:54:00,-0.8284159
2023-05-27 07:55:00,-0.8233243500000001
2023-05-27 07:56:00,-0.8257310999999999
2023-05-27 07:57:00,-0.8210245000000002
2023-05-27 07:58:00,-0.8189549500000001
2023-05-27 07:59:00,-0.8161134
2023-05-27 08:00:00,-0.81485765
2023-05-27 08:01:00,-0.8124264000000001
2023-05-27 08:02:00,-0.8099890499999999
2023-05-27 08:03:00,-0.80811845
2023-05-27 08:04:00,-0.80862615
2023-05-27 08:05:00,-0.8075429000000001
2023-05-27 08:06:00,-0.80870105
2023-05-27 08:07:00,-0.80681515
2023-05-27 08:08:00,-0.8051462500000001
2023-05-27 08:09:00,-0.80348135
2023-05-27 08:10:00,-0.8015719
2023-05-27 08:11:00,-0.80706315
2023-05-27 08:12:00,-0.8054948000000001
2023-05-27 08:13:00,-0.8042944
2023-05-27 08:14:00,-0.7987992500000001
2023-05-27 08:15:00,-0.79740925
2023-05-27 08:16:00,-0.7924131500000001
2023-05-27 08:17:00,-0.7920919
2023-05-27 08:18:00,-0.8620235500000001
2023-05-27 08:19:00,-0.97969925
2023-05-27 08:20:00,-1.0928359
2023-05-27 08:21:00,-1.2069045
2023-05-27 08:22:00,-1.3207408
2023-05-27 08:23:00,-1.3607199
2023-05-27 08:24:00,-1.3989287
2023-05-27 08:25:00,-1.4548985499999998
2023-05-27 08:26:00,-1.4365907000000002
2023-05-27 08:27:00,-1.4194493
2023-05-27 08:28:00,-1.47521495
2023-05-27 08:29:00,-1.4585672
2023-05-27 08:30:00,-1.44518265
2023-05-27 08:31:00,-1.71075545
2023-05-27 08:32:00,-2.0513188
2023-05-27 08:33:00,-2.42600955
2023-05-27 08:34:00,-2.8033624500000003
2023-05-27 08:35:00,-3.18169365
2023-05-27 08:36:00,-3.5623679999999998
2023-05-27 08:37:00,-3.67033875
2023-05-27 08:38:00,-3.9781932499999995
2023-05-27 08:39:00,-4.19507175
2023-05-27 08:40:00,-4.13954425
2023-05-27 08:41:00,-4.33453575
2023-05-27 08:42:00,-4.528654250000001
2023-05-27 08:43:00,-4.52366525
2023-05-27 08:44:00,-4.51766325
2023-05-27 08:45:00,-4.785428249999999
2023-05-27 08:47:00,-5.1114186
2023-05-27 08:48:00,-5.1654478
2023-05-27 08:49:00,-5.145970299999999
2023-05-27 08:50:00,-5.4525852
2023-05-27 08:51:00,-5.4805725
2023-05-27 08:52:00,-5.2215895
2023-05-27 08:53:00,-4.996542
2023-05-27 08:54:00,-4.9107389999999995
2023-05-27 08:55:00,-4.573525
2023-05-27 08:56:00,-4.230795
2023-05-27 08:57:00,-3.8863095000000003
2023-05-27 08:58:00,-3.7926805
2023-05-27 08:59:00,-3.450125
2023-05-27 09:00:00,-3.1367795
2023-05-27 09:01:00,-3.1164965000000002
2023-05-27 09:02:00,-2.8473005
2023-05-27 09:03:00,-2.5818505
2023-05-27 09:04:00,-2.588375
2023-05-27 09:05:00,-2.5979315
2023-05-27 09:06:00,-2.2957835
2023-05-27 09:07:00,-2.012782
2023-05-27 09:08:00,-2.001355
2023-05-27 09:09:00,-1.989997
2023-05-27 09:10:00,-1.7257799999999999
2023-05-27 09:11:00,-1.7368854999999999
2023-05-27 09:12:00,-1.7449365
2023-05-27 09:13:00,-1.6319012
2023-05-27 09:14:00,-1.34439015
2023-05-27 09:15:00,-1.3094187
2023-05-27 09:16:00,-1.2746129000000002
2023-05-27 09:17:00,-1.2396307999999998
2023-05-27 09:18:00,-1.2449587999999998
2023-05-27 09:19:00,-1.2305633
2023-05-27 09:20:00,-1.2294323
2023-05-27 09:21:00,-1.2106453
2023-05-27 09:22:00,-1.1912403
2023-05-27 09:23:00,-1.1691368
2023-05-27 09:24:00,-1.1444893
2023-05-27 09:25:00,-1.1199748
2023-05-27 09:26:00,-1.1180877999999999
2023-05-27 09:27:00,-1.1096263000000002
2023-05-27 09:28:00,-1.1004483
2023-05-27 09:29:00,-1.0919513
2023-05-27 09:30:00,-1.0828273000000002
2023-05-27 09:31:00,-1.0744683
2023-05-27 09:32:00,-1.04904365
2023-05-27 09:33:00,-1.04334975
2023-05-27 09:34:00,-1.0428306
2023-05-27 09:35:00,-1.0382876
2023-05-27 09:36:00,-1.03447655
2023-05-27 09:37:00,-1.04880665
2023-05-27 09:38:00,-1.04635115
2023-05-27 09:39:00,-1.02845505
2023-05-27 09:40:00,-1.0119428000000001
2023-05-27 09:41:00,-0.99412625
2023-05-27 09:42:00,-0.9773485999999999
2023-05-27 09:43:00,-0.9599176
2023-05-27 09:44:00,-0.9233653500000001
2023-05-27 09:45:00,-0.8831423499999999
2023-05-27 09:46:00,-0.84428755
2023-05-27 09:47:00,-0.80765745
2023-05-27 09:48:00,-0.7714660000000001
2023-05-27 09:49:00,-0.73447865
2023-05-27 09:50:00,-0.6980402
2023-05-27 09:51:00,-0.6612359
2023-05-27 09:52:00,-0.6446297999999999
2023-05-27 09:53:00,-0.62824325
2023-05-27 09:54:00,-0.6100464
2023-05-27 09:55:00,-0.59360515
2023-05-27 09:56:00,-0.57786165
2023-05-27 09:57:00,-0.5441703
2023-05-27 09:58:00,-0.5085164
2023-05-27 09:59:00,-0.48748675
2023-05-27 10:00:00,-0.4662757500000001
2023-05-27 10:01:00,-0.4456229
2023-05-27 10:02:00,-0.42396835
2023-05-27 10:03:00,-0.4021223
2023-05-27 10:04:00,-0.40269155
2023-05-27 10:05:00,-0.4133555
2023-05-27 10:06:00,-0.42714129999999995
2023-05-27 10:07:00,-0.44067714999999996
2023-05-27 10:08:00,-0.4537703
2023-05-27 10:09:00,-0.46689664999999997
2023-05-27 10:10:00,-0.47999295000000003
2023-05-27 10:11:00,-0.4924411
2023-05-27 10:12:00,-0.5054474999999999
2023-05-27 10:13:00,-0.51837395
2023-05-27 10:14:00,-0.5278869
2023-05-27 10:15:00,-0.5399323999999999
2023-05-27 10:16:00,-0.54822105
2023-05-27 10:17:00,-0.5564491
2023-05-27 10:18:00,-0.5650931499999999
2023-05-27 10:19:00,-0.56894095
2023-05-27 10:20:00,-0.572521
2023-05-27 10:21:00,-0.5763534000000001
2023-05-27 10:22:00,-0.5795874999999999
2023-05-27 10:23:00,-0.5835425
2023-05-27 10:24:00,-0.58422465
2023-05-27 10:25:00,-0.5780831000000001
2023-05-27 10:26:00,-0.5688779500000001
2023-05-27 10:27:00,-0.5600286
2023-05-27 10:28:00,-0.551801
2023-05-27 10:29:00,-0.54409595
2023-05-27 10:30:00,-0.5366126
2023-05-27 10:31:00,-0.52902295
2023-05-27 10:32:00,-0.520568
2023-05-27 10:33:00,-0.51776435
2023-05-27 10:34:00,-0.515734
2023-05-27 10:35:00,-0.5102303
2023-05-27 10:36:00,-0.50795855
2023-05-27 10:37:00,-0.5050779000000001
2023-05-27 10:38:00,-0.5020763
2023-05-27 10:39:00,-0.50418435
2023-05-27 10:40:00,-0.50628355
2023-05-27 10:41:00,-0.50819965
2023-05-27 10:42:00,-0.5104856
2023-05-27 10:43:00,-0.5123203
2023-05-27 10:44:00,-0.51771015
2023-05-27 10:45:00,-0.5339959
2023-05-27 10:46:00,-0.5397005999999999
2023-05-27 10:47:00,-0.5455596500000001
2023-05-27 10:48:00,-0.5511207
2023-05-27 10:49:00,-0.5563886500000002
2023-05-27 10:50:00,-0.5613297
2023-05-27 10:51:00,-0.56665185
2023-05-27 10:52:00,-0.57172485
2023-05-27 10:53:00,-0.5711990499999999
2023-05-27 10:54:00,-0.5741226500000001
2023-05-27 10:55:00,-0.5772822
2023-05-27 10:56:00,-0.57698625
2023-05-27 10:57:00,-0.5770050999999999
2023-05-27 10:58:00,-0.5764190000000001
2023-05-27 10:59:00,-0.5705422
2023-05-27 11:00:00,-0.56513125
2023-05-27 11:01:00,-0.56009275
2023-05-27 11:02:00,-0.55474405
2023-05-27 11:03:00,-0.5491751500000001
2023-05-27 11:04:00,-0.5433628000000001
2023-05-27 11:05:00,-0.52727135
2023-05-27 11:06:00,-0.52116775
2023-05-27 11:07:00,-0.5152056
2023-05-27 11:08:00,-0.5093744
2023-05-27 11:09:00,-0.5005772
2023-05-27 11:10:00,-0.49249059999999995
2023-05-27 11:11:00,-0.48525675
2023-05-27 11:12:00,-0.47778205000000007
2023-05-27 11:13:00,-0.47067480000000006
2023-05-27 11:14:00,-0.4591887
2023-05-27 11:15:00,-0.4510535
2023-05-27 11:16:00,-0.44575275
2023-05-27 11:17:00,-0.4405427500000001
2023-05-27 11:18:00,-0.4358918
2023-05-27 11:19:00,-0.4399246
2023-05-27 11:20:00,-0.44356035000000005
2023-05-27 11:21:00,-0.44676115
2023-05-27 11:22:00,-0.44998135
2023-05-27 11:23:00,-0.45448085000000005
2023-05-27 11:24:00,-0.458838
2023-05-27 11:25:00,-0.46197664999999993
2023-05-27 11:26:00,-0.46608854999999993
2023-05-27 11:27:00,-0.47008320000000003
2023-05-27 11:28:00,-0.47377924999999993
2023-05-27 11:29:00,-0.4806097
2023-05-27 11:30:00,-0.48375380000000007
2023-05-27 11:31:00,-0.48563195
2023-05-27 11:32:00,-0.48878384999999996
2023-05-27 11:33:00,-0.49110000000000004
2023-05-27 11:34:00,-0.4946571
2023-05-27 11:35:00,-0.49478150000000004
2023-05-27 11:36:00,-0.50157935
2023-05-27 11:37:00,-0.5094415
2023-05-27 11:38:00,-0.5174337
2023-05-27 11:39:00,-0.5238019
2023-05-27 11:40:00,-0.5306695499999999
2023-05-27 11:41:00,-0.5375665000000001
2023-05-27 11:42:00,-0.543591
2023-05-27 11:43:00,-0.54906815
2023-05-27 11:44:00,-0.5521953
2023-05-27 11:45:00,-0.5558518000000001
2023-05-27 11:46:00,-0.5593400000000001
2023-05-27 11:47:00,-0.5634284
2023-05-27 11:48:00,-0.5672038500000001
2023-05-27 11:49:00,-0.5703703
2023-05-27 11:50:00,-0.5802996500000001
2023-05-27 11:51:00,-0.59100045
2023-05-27 11:52:00,-0.6009854
2023-05-27 11:53:00,-0.60779365
2023-05-27 11:54:00,-0.6136305
2023-05-27 11:55:00,-0.6199696
2023-05-27 11:56:00,-0.62004575
2023-05-27 11:57:00,-0.6185113999999999
2023-05-27 11:58:00,-0.61639015
2023-05-27 12:00:00,-0.6133565999999999
2023-05-27 12:01:00,-0.60814515
2023-05-27 12:02:00,-0.5986719
2023-05-27 12:03:00,-0.59061285
2023-05-27 12:04:00,-0.58249955
2023-05-27 12:05:00,-0.57577865
2023-05-27 12:06:00,-0.56493575
2023-05-27 12:07:00,-0.55469275
2023-05-27 12:08:00,-0.5439177999999999
2023-05-27 12:09:00,-0.53363085
2023-05-27 12:10:00,-0.52307285
2023-05-27 12:11:00,-0.5099487
2023-05-27 12:12:00,-0.54019475
2023-05-27 12:13:00,-0.5703994
2023-05-27 12:14:00,-0.6034660000000001
2023-05-27 12:15:00,-0.5957032
2023-05-27 12:16:00,-0.5881111
2023-05-27 12:17:00,-0.5784226
2023-05-27 12:18:00,-0.5668084999999999
2023-05-27 12:19:00,-0.5553536
2023-05-27 12:20:00,-0.5431454000000001
2023-05-27 12:21:00,-0.53351225
2023-05-27 12:22:00,-0.5277554
2023-05-27 12:23:00,-0.5222344499999999
2023-05-27 12:24:00,-0.5200308
2023-05-27 12:25:00,-0.5263838
